Cohen's kappa,#False,#Correct,Error,Accuracy,currentIteration,maxIterations,qualityMeasure,prunning method,enabReduced,minNum,splitAver,Column Header,binNomSplit,useFirstSplit,RowID,knime.workspace
0.7847672616656145,25,125,0.16666666666666666,0.8333333333333334,120,12800,Gain ratio,No pruning,True,4,true,AVERAGE_FREE_FLOW_SPEED,true,true,Row120,/home/z/knime-workspace
0.8111479913013621,22,128,0.14666666666666667,0.8533333333333334,121,12800,Gain ratio,No pruning,True,4,true,AVERAGE_FREE_FLOW_SPEED,true,false,Row121,/home/z/knime-workspace
0.755111688925659,28,120,0.1891891891891892,0.8108108108108109,122,12800,Gain ratio,No pruning,True,4,true,AVERAGE_FREE_FLOW_SPEED,false,true,Row122,/home/z/knime-workspace
0.7467995988437262,29,119,0.19594594594594594,0.8040540540540541,123,12800,Gain ratio,No pruning,True,4,true,AVERAGE_FREE_FLOW_SPEED,false,false,Row123,/home/z/knime-workspace
0.8111479913013621,22,128,0.14666666666666667,0.8533333333333334,124,12800,Gain ratio,No pruning,True,4,true,AVERAGE_TIME_DIFF,true,true,Row124,/home/z/knime-workspace
0.8111479913013621,22,128,0.14666666666666667,0.8533333333333334,125,12800,Gain ratio,No pruning,True,4,true,AVERAGE_TIME_DIFF,true,false,Row125,/home/z/knime-workspace
0.7465903052488633,29,119,0.19594594594594594,0.8040540540540541,126,12800,Gain ratio,No pruning,True,4,true,AVERAGE_TIME_DIFF,false,true,Row126,/home/z/knime-workspace
0.7467995988437262,29,119,0.19594594594594594,0.8040540540540541,127,12800,Gain ratio,No pruning,True,4,true,AVERAGE_TIME_DIFF,false,false,Row127,/home/z/knime-workspace
0.7932341623111825,24,126,0.16,0.84,128,12800,Gain ratio,No pruning,True,4,true,AVERAGE_TEMPERATURE,true,true,Row128,/home/z/knime-workspace
0.8111479913013621,22,128,0.14666666666666667,0.8533333333333334,129,12800,Gain ratio,No pruning,True,4,true,AVERAGE_TEMPERATURE,true,false,Row129,/home/z/knime-workspace
0.7677885442348488,27,123,0.18,0.82,130,12800,Gain ratio,No pruning,True,4,true,AVERAGE_TEMPERATURE,false,true,Row130,/home/z/knime-workspace
0.7467995988437262,29,119,0.19594594594594594,0.8040540540540541,131,12800,Gain ratio,No pruning,True,4,true,AVERAGE_TEMPERATURE,false,false,Row131,/home/z/knime-workspace
0.7852602645593542,25,125,0.16666666666666666,0.8333333333333334,132,12800,Gain ratio,No pruning,True,4,true,AVERAGE_HUMIDITY,true,true,Row132,/home/z/knime-workspace
0.8111479913013621,22,128,0.14666666666666667,0.8533333333333334,133,12800,Gain ratio,No pruning,True,4,true,AVERAGE_HUMIDITY,true,false,Row133,/home/z/knime-workspace
0.7396925227113905,30,119,0.20134228187919462,0.7986577181208053,134,12800,Gain ratio,No pruning,True,4,true,AVERAGE_HUMIDITY,false,true,Row134,/home/z/knime-workspace
0.7467995988437262,29,119,0.19594594594594594,0.8040540540540541,135,12800,Gain ratio,No pruning,True,4,true,AVERAGE_HUMIDITY,false,false,Row135,/home/z/knime-workspace
0.760178153371781,28,122,0.18666666666666668,0.8133333333333334,136,12800,Gain ratio,No pruning,True,4,true,AVERAGE_WIND_SPEED,true,true,Row136,/home/z/knime-workspace
0.8111479913013621,22,128,0.14666666666666667,0.8533333333333334,137,12800,Gain ratio,No pruning,True,4,true,AVERAGE_WIND_SPEED,true,false,Row137,/home/z/knime-workspace
0.7848907244880401,25,125,0.16666666666666666,0.8333333333333334,138,12800,Gain ratio,No pruning,True,4,true,AVERAGE_WIND_SPEED,false,true,Row138,/home/z/knime-workspace
0.7467995988437262,29,119,0.19594594594594594,0.8040540540540541,139,12800,Gain ratio,No pruning,True,4,true,AVERAGE_WIND_SPEED,false,false,Row139,/home/z/knime-workspace
0.7763889685224471,26,124,0.17333333333333334,0.8266666666666667,140,12800,Gain ratio,No pruning,True,4,false,AVERAGE_FREE_FLOW_SPEED,true,true,Row140,/home/z/knime-workspace
0.8111479913013621,22,128,0.14666666666666667,0.8533333333333334,141,12800,Gain ratio,No pruning,True,4,false,AVERAGE_FREE_FLOW_SPEED,true,false,Row141,/home/z/knime-workspace
0.7640529050543221,27,121,0.18243243243243243,0.8175675675675675,142,12800,Gain ratio,No pruning,True,4,false,AVERAGE_FREE_FLOW_SPEED,false,true,Row142,/home/z/knime-workspace
0.7467995988437262,29,119,0.19594594594594594,0.8040540540540541,143,12800,Gain ratio,No pruning,True,4,false,AVERAGE_FREE_FLOW_SPEED,false,false,Row143,/home/z/knime-workspace
0.8111479913013621,22,128,0.14666666666666667,0.8533333333333334,144,12800,Gain ratio,No pruning,True,4,false,AVERAGE_TIME_DIFF,true,true,Row144,/home/z/knime-workspace
0.8111479913013621,22,128,0.14666666666666667,0.8533333333333334,145,12800,Gain ratio,No pruning,True,4,false,AVERAGE_TIME_DIFF,true,false,Row145,/home/z/knime-workspace
0.7465903052488633,29,119,0.19594594594594594,0.8040540540540541,146,12800,Gain ratio,No pruning,True,4,false,AVERAGE_TIME_DIFF,false,true,Row146,/home/z/knime-workspace
0.7467995988437262,29,119,0.19594594594594594,0.8040540540540541,147,12800,Gain ratio,No pruning,True,4,false,AVERAGE_TIME_DIFF,false,false,Row147,/home/z/knime-workspace
0.8019176666475283,23,127,0.15333333333333332,0.8466666666666667,148,12800,Gain ratio,No pruning,True,4,false,AVERAGE_TEMPERATURE,true,true,Row148,/home/z/knime-workspace
0.8111479913013621,22,128,0.14666666666666667,0.8533333333333334,149,12800,Gain ratio,No pruning,True,4,false,AVERAGE_TEMPERATURE,true,false,Row149,/home/z/knime-workspace
